InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536532,84692,BOX OF 24 COCKTAIL PARASOLS,50,2010-12-01 13:24:00,0.42,12433,Norway
536532,22444,GROW YOUR OWN PLANT IN A CAN ,96,2010-12-01 13:24:00,1.06,12433,Norway
536532,22899,CHILDREN'S APRON DOLLY GIRL ,8,2010-12-01 13:24:00,2.1,12433,Norway
536532,21156,RETROSPOT CHILDRENS APRON,8,2010-12-01 13:24:00,1.95,12433,Norway
536532,22556,PLASTERS IN TIN CIRCUS PARADE ,24,2010-12-01 13:24:00,1.65,12433,Norway
536532,22555,PLASTERS IN TIN STRONGMAN,36,2010-12-01 13:24:00,1.65,12433,Norway
536532,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,2010-12-01 13:24:00,1.65,12433,Norway
536532,22553,PLASTERS IN TIN SKULLS,24,2010-12-01 13:24:00,1.65,12433,Norway
536532,22551,PLASTERS IN TIN SPACEBOY,24,2010-12-01 13:24:00,1.65,12433,Norway
536532,22547,MINI JIGSAW DINOSAUR ,24,2010-12-01 13:24:00,0.42,12433,Norway
536532,22544,MINI JIGSAW SPACEBOY,24,2010-12-01 13:24:00,0.42,12433,Norway
536532,22543,MINI JIGSAW BAKE A CAKE ,24,2010-12-01 13:24:00,0.42,12433,Norway
536532,22540,MINI JIGSAW CIRCUS PARADE ,24,2010-12-01 13:24:00,0.42,12433,Norway
536532,22539,MINI JIGSAW DOLLY GIRL,24,2010-12-01 13:24:00,0.42,12433,Norway
536532,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2010-12-01 13:24:00,0.42,12433,Norway
536532,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,2010-12-01 13:24:00,0.42,12433,Norway
536532,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,2010-12-01 13:24:00,0.42,12433,Norway
536532,22561,WOODEN SCHOOL COLOURING SET,24,2010-12-01 13:24:00,1.65,12433,Norway
536532,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2010-12-01 13:24:00,0.42,12433,Norway
536532,22814,CARD PARTY GAMES ,12,2010-12-01 13:24:00,0.42,12433,Norway
536532,21520,BOOZE & WOMEN GREETING CARD ,12,2010-12-01 13:24:00,0.42,12433,Norway
536532,21506,"FANCY FONT BIRTHDAY CARD, ",12,2010-12-01 13:24:00,0.42,12433,Norway
536532,22716,CARD CIRCUS PARADE,12,2010-12-01 13:24:00,0.42,12433,Norway
536532,22866,HAND WARMER SCOTTY DOG DESIGN,12,2010-12-01 13:24:00,2.1,12433,Norway
536532,22632,HAND WARMER RED RETROSPOT,12,2010-12-01 13:24:00,2.1,12433,Norway
536532,22865,HAND WARMER OWL DESIGN,12,2010-12-01 13:24:00,2.1,12433,Norway
536532,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2010-12-01 13:24:00,3.95,12433,Norway
536532,21982,PACK OF 12 SUKI TISSUES ,48,2010-12-01 13:24:00,0.29,12433,Norway
536532,21981,PACK OF 12 WOODLAND TISSUES ,48,2010-12-01 13:24:00,0.29,12433,Norway
536532,21967,PACK OF 12 SKULL TISSUES,48,2010-12-01 13:24:00,0.29,12433,Norway
536532,22092,BLUE PAISLEY TISSUE BOX,12,2010-12-01 13:24:00,1.25,12433,Norway
536532,21983,PACK OF 12 BLUE PAISLEY TISSUES ,48,2010-12-01 13:24:00,0.29,12433,Norway
536532,22615,PACK OF 12 CIRCUS PARADE TISSUES ,48,2010-12-01 13:24:00,0.29,12433,Norway
536532,21980,PACK OF 12 RED RETROSPOT TISSUES ,48,2010-12-01 13:24:00,0.29,12433,Norway
536532,22614,PACK OF 12 SPACEBOY TISSUES,48,2010-12-01 13:24:00,0.29,12433,Norway
536532,22095,LADS ONLY TISSUE BOX,12,2010-12-01 13:24:00,1.25,12433,Norway
536532,22094,RED RETROSPOT TISSUE BOX,12,2010-12-01 13:24:00,1.25,12433,Norway
536532,21984,PACK OF 12 PINK PAISLEY TISSUES ,48,2010-12-01 13:24:00,0.29,12433,Norway
536532,22557,PLASTERS IN TIN VINTAGE PAISLEY ,36,2010-12-01 13:24:00,1.65,12433,Norway
536532,21786,POLKADOT RAIN HAT ,24,2010-12-01 13:24:00,0.42,12433,Norway
536532,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,36,2010-12-01 13:24:00,0.85,12433,Norway
536532,22963,JAM JAR WITH GREEN LID,12,2010-12-01 13:24:00,0.85,12433,Norway
536532,22962,JAM JAR WITH PINK LID,12,2010-12-01 13:24:00,0.85,12433,Norway
536532,22961,JAM MAKING SET PRINTED,24,2010-12-01 13:24:00,1.45,12433,Norway
536532,84375,SET OF 20 KIDS COOKIE CUTTERS,24,2010-12-01 13:24:00,2.1,12433,Norway
536532,22966,GINGERBREAD MAN COOKIE CUTTER,24,2010-12-01 13:24:00,1.25,12433,Norway
536532,21874,GIN AND TONIC MUG,24,2010-12-01 13:24:00,1.25,12433,Norway
536532,21873,IF YOU CAN'T STAND THE HEAT MUG,24,2010-12-01 13:24:00,1.25,12433,Norway
536532,21870,I CAN ONLY PLEASE ONE PERSON MUG,24,2010-12-01 13:24:00,1.25,12433,Norway
536532,22956,36 FOIL HEART CAKE CASES,12,2010-12-01 13:24:00,2.1,12433,Norway
536532,84050,PINK HEART SHAPE EGG FRYING PAN,72,2010-12-01 13:24:00,1.25,12433,Norway
536532,84991,60 TEATIME FAIRY CAKE CASES,24,2010-12-01 13:24:00,0.55,12433,Norway
536532,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-12-01 13:24:00,0.55,12433,Norway
536532,21213,PACK OF 72 SKULL CAKE CASES,24,2010-12-01 13:24:00,0.55,12433,Norway
536532,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-12-01 13:24:00,0.55,12433,Norway
536532,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-01 13:24:00,0.55,12433,Norway
536532,22198,LARGE POPCORN HOLDER ,48,2010-12-01 13:24:00,1.65,12433,Norway
536532,22197,SMALL POPCORN HOLDER,72,2010-12-01 13:24:00,0.85,12433,Norway
536532,22315,200 RED + WHITE BENDY STRAWS,12,2010-12-01 13:24:00,1.25,12433,Norway
536532,22667,RECIPE BOX RETROSPOT ,12,2010-12-01 13:24:00,2.95,12433,Norway
536532,22666,RECIPE BOX PANTRY YELLOW DESIGN,12,2010-12-01 13:24:00,2.95,12433,Norway
536532,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,12,2010-12-01 13:24:00,2.95,12433,Norway
536532,22558,CLOTHES PEGS RETROSPOT PACK 24 ,24,2010-12-01 13:24:00,1.49,12433,Norway
536532,22567,20 DOLLY PEGS RETROSPOT,24,2010-12-01 13:24:00,1.25,12433,Norway
536532,85150,LADIES & GENTLEMEN METAL SIGN,12,2010-12-01 13:24:00,2.55,12433,Norway
536532,21166,COOK WITH WINE METAL SIGN ,12,2010-12-01 13:24:00,1.95,12433,Norway
536532,85152,HAND OVER THE CHOCOLATE   SIGN ,24,2010-12-01 13:24:00,2.1,12433,Norway
536532,82600,NO SINGING METAL SIGN,24,2010-12-01 13:24:00,2.1,12433,Norway
536532,21733,RED HANGING HEART T-LIGHT HOLDER,6,2010-12-01 13:24:00,2.95,12433,Norway
536532,20685,DOORMAT RED RETROSPOT,2,2010-12-01 13:24:00,7.95,12433,Norway
536532,22842,BISCUIT TIN VINTAGE RED,6,2010-12-01 13:24:00,6.75,12433,Norway
536532,22494,EMERGENCY FIRST AID TIN ,24,2010-12-01 13:24:00,1.25,12433,Norway
536532,21260,FIRST AID TIN,12,2010-12-01 13:24:00,3.25,12433,Norway
537868,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2010-12-08 16:49:00,0.42,12433,Norway
537868,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,2010-12-08 16:49:00,0.42,12433,Norway
537868,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,2010-12-08 16:49:00,0.42,12433,Norway
537868,22561,WOODEN SCHOOL COLOURING SET,24,2010-12-08 16:49:00,1.65,12433,Norway
537868,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2010-12-08 16:49:00,0.42,12433,Norway
537868,22814,CARD PARTY GAMES ,12,2010-12-08 16:49:00,0.42,12433,Norway
537868,21520,BOOZE & WOMEN GREETING CARD ,12,2010-12-08 16:49:00,0.42,12433,Norway
537868,21506,"FANCY FONT BIRTHDAY CARD, ",12,2010-12-08 16:49:00,0.42,12433,Norway
537868,22716,CARD CIRCUS PARADE,12,2010-12-08 16:49:00,0.42,12433,Norway
537868,22688,DOORMAT PEACE ON EARTH BLUE,12,2010-12-08 16:49:00,6.75,12433,Norway
